Fecha,Nombre Embalse,Volumen Útil Diario Energía kWh,Volumen Máximo Util Gwh
2017-08-12,PENOL,3964086600,4078.46
2017-08-12,PLAYAS,110501600,96.35
2017-08-12,PORCE II,95272300,130.14
2017-08-12,PORCE III,69961600,117.29
2017-08-12,PUNCHINA,75496300,65.12
2017-08-12,RIOGRANDE2,304586900,560.59
2017-08-12,SAN LORENZO,446954400,422.91
2017-08-12,TRONERAS,55714400,71
2017-08-12,URRA1,128979100,158.45
2017-08-12,AGREGADO BOGOTA,1700922200,3763.5
2017-08-12,BETANIA,96021100,124.66
2017-08-12,EL QUIMBO,690154000,1113.81
2017-08-12,MUNA,28845200,57.6
2017-08-12,PRADO,53478000,57.2
2017-08-12,TOPOCORO,880824100,1003.3
2017-08-12,CHUZA,920070000,980.6
2017-08-12,ESMERALDA,1055953000,1112.97
2017-08-12,GUAVIO,2027487500,2091.46
2017-08-12,ALTOANCHICAYA,29742400,36.88
2017-08-12,CALIMA1,214063500,217.04
2017-08-12,SALVAJINA,144665100,171.82
2017-08-13,AMANI,217283300,246.13
2017-08-13,MIRAFLORES,225995100,313.1
2017-08-13,PENOL,3949200100,4078.46
2017-08-13,PLAYAS,108942800,96.35
2017-08-13,PORCE II,89088400,130.14
2017-08-13,PORCE III,80816700,117.29
2017-08-13,PUNCHINA,75648000,65.12
2017-08-13,RIOGRANDE2,301015400,560.59
2017-08-13,SAN LORENZO,443396500,422.91
2017-08-13,TRONERAS,48097500,71
2017-08-13,URRA1,126169600,158.45
2017-08-13,AGREGADO BOGOTA,1699272600,3763.5
2017-08-13,BETANIA,93435800,124.66
2017-08-13,EL QUIMBO,689555200,1113.81
2017-08-13,MUNA,25564200,57.6
2017-08-13,PRADO,52906500,57.2
2017-08-13,TOPOCORO,876979000,1003.3
2017-08-13,CHUZA,922621900,980.6
2017-08-13,ESMERALDA,1066383100,1112.97
2017-08-13,GUAVIO,2017085500,2091.46
2017-08-13,ALTOANCHICAYA,23959100,36.88
2017-08-13,CALIMA1,214275900,217.04
2017-08-13,SALVAJINA,142955700,171.82
2017-08-14,AMANI,217470500,246.13
2017-08-14,MIRAFLORES,226579800,313.1
2017-08-14,PENOL,3946721100,4078.46
2017-08-14,PLAYAS,107590600,96.35
2017-08-14,PORCE II,80392100,130.14
2017-08-14,PORCE III,81129600,117.29
2017-08-14,PUNCHINA,72994000,65.12
2017-08-14,RIOGRANDE2,296144100,560.59
2017-08-14,SAN LORENZO,438204600,422.91
2017-08-14,TRONERAS,39439100,71
2017-08-14,URRA1,123056200,158.45
2017-08-14,AGREGADO BOGOTA,1697335900,3763.5
2017-08-14,BETANIA,91163000,124.66
2017-08-14,EL QUIMBO,688650000,1113.81
2017-08-14,MUNA,23285800,57.6
2017-08-14,PRADO,52181000,57.2
2017-08-14,TOPOCORO,869310600,1003.3
2017-08-14,CHUZA,923902400,980.6
2017-08-14,ESMERALDA,1053748100,1112.97
2017-08-14,GUAVIO,2011894000,2091.46
2017-08-14,ALTOANCHICAYA,17855300,36.88
2017-08-14,CALIMA1,214172300,217.04
2017-08-14,SALVAJINA,140570800,171.82
2017-08-15,AMANI,217597100,246.13
2017-08-15,MIRAFLORES,227359400,313.1
2017-08-15,PENOL,3949200100,4078.46
2017-08-15,PLAYAS,110992600,96.35
2017-08-15,PORCE II,67168900,130.14
2017-08-15,PORCE III,84071300,117.29
2017-08-15,PUNCHINA,74267900,65.12
2017-08-15,RIOGRANDE2,296562900,560.59
2017-08-15,SAN LORENZO,429823700,422.91
2017-08-15,TRONERAS,31387700,71
2017-08-15,URRA1,121291200,158.45
2017-08-15,AGREGADO BOGOTA,1696114600,3763.5
2017-08-15,BETANIA,88422300,124.66
2017-08-15,EL QUIMBO,685103500,1113.81
2017-08-15,MUNA,22055400,57.6
2017-08-15,PRADO,51200200,57.2
2017-08-15,TOPOCORO,858079800,1003.3
2017-08-15,CHUZA,924412700,980.6
2017-08-15,ESMERALDA,1049127400,1112.97
2017-08-15,GUAVIO,1999120900,2091.46
2017-08-15,ALTOANCHICAYA,10789600,36.88
2017-08-15,CALIMA1,213959900,217.04
2017-08-15,SALVAJINA,138360900,171.82
2017-08-16,AMANI,217729300,246.13
2017-08-16,MIRAFLORES,229311500,313.1
2017-08-16,PENOL,3936841500,4078.46
2017-08-16,PLAYAS,113213700,96.35
2017-08-16,PORCE II,57215700,130.14
2017-08-16,PORCE III,91663100,117.29
2017-08-16,PUNCHINA,75208200,65.12
2017-08-16,RIOGRANDE2,291549300,560.59
2017-08-16,SAN LORENZO,428743100,422.91
2017-08-16,TRONERAS,53985900,71
2017-08-16,URRA1,121367800,158.45
2017-08-16,AGREGADO BOGOTA,1693672100,3763.5
2017-08-16,BETANIA,89442200,124.66
2017-08-16,EL QUIMBO,677732000,1113.81
2017-08-16,MUNA,22556700,57.6
2017-08-16,PRADO,50635500,57.2
2017-08-16,TOPOCORO,852361200,1003.3
2017-08-16,CHUZA,926714000,980.6
2017-08-16,ESMERALDA,1046040500,1112.97
2017-08-16,GUAVIO,1986389000,2091.46
2017-08-16,ALTOANCHICAYA,7423300,36.88
2017-08-16,CALIMA1,213851100,217.04
2017-08-16,SALVAJINA,135904900,171.82
2017-08-17,AMANI,219579300,246.13
2017-08-17,MIRAFLORES,230292400,313.1
2017-08-17,PENOL,3919524800,4078.46
2017-08-17,PLAYAS,113482600,96.35
2017-08-17,PORCE II,73683500,130.14
2017-08-17,PORCE III,83601900,117.29
2017-08-17,PUNCHINA,75450900,65.12
2017-08-17,RIOGRANDE2,284702500,560.59
2017-08-17,SAN LORENZO,422049000,422.91
2017-08-17,TRONERAS,51513000,71
2017-08-17,URRA1,120296200,158.45
2017-08-17,AGREGADO BOGOTA,1691771900,3763.5
2017-08-17,BETANIA,89526500,124.66
2017-08-17,EL QUIMBO,668587300,1113.81
2017-08-17,MUNA,24060400,57.6
2017-08-17,PRADO,49662800,57.2
2017-08-17,TOPOCORO,844279700,1003.3
2017-08-17,CHUZA,927739300,980.6
2017-08-17,ESMERALDA,1041860800,1112.97
2017-08-17,GUAVIO,1981581300,2091.46
2017-08-17,ALTOANCHICAYA,567200,36.88
2017-08-17,CALIMA1,212043300,217.04
2017-08-17,SALVAJINA,133314800,171.82
2017-08-18,AMANI,222139600,246.13
2017-08-18,MIRAFLORES,231081600,313.1
2017-08-18,PENOL,3907202800,4078.46
2017-08-18,PLAYAS,115076400,96.35
2017-08-18,PORCE II,79840400,130.14
2017-08-18,PORCE III,75141200,117.29
2017-08-18,PUNCHINA,77422400,65.12
2017-08-18,RIOGRANDE2,276010800,560.59
2017-08-18,SAN LORENZO,416198200,422.91
2017-08-18,TRONERAS,43368900,71
2017-08-18,URRA1,118508900,158.45
2017-08-18,AGREGADO BOGOTA,1689329400,3763.5
2017-08-18,BETANIA,88167700,124.66
2017-08-18,EL QUIMBO,659739600,1113.81
2017-08-18,MUNA,17771900,57.6
2017-08-18,PRADO,48949400,57.2
2017-08-18,TOPOCORO,835038500,1003.3
2017-08-18,CHUZA,929019800,980.6
2017-08-18,ESMERALDA,1044717600,1112.97
2017-08-18,GUAVIO,1966174100,2091.46
2017-08-18,ALTOANCHICAYA,5166700,36.88
2017-08-18,CALIMA1,212680400,217.04
2017-08-18,SALVAJINA,132081400,171.82
2017-08-19,AMANI,226131400,246.13
2017-08-19,MIRAFLORES,231672600,313.1
2017-08-19,PENOL,3912144600,4078.46
2017-08-19,PLAYAS,112255100,96.35
2017-08-19,PORCE II,92089400,130.14
2017-08-19,PORCE III,67275400,117.29
2017-08-19,PUNCHINA,75541800,65.12
2017-08-19,RIOGRANDE2,267682500,560.59
2017-08-19,SAN LORENZO,407738200,422.91
2017-08-19,TRONERAS,35161000,71
2017-08-19,URRA1,117120900,158.45
2017-08-19,AGREGADO BOGOTA,1688112700,3763.5
2017-08-19,BETANIA,87494900,124.66
2017-08-19,EL QUIMBO,653375400,1113.81
2017-08-19,MUNA,34541300,57.6
2017-08-19,PRADO,48341500,57.2
2017-08-19,TOPOCORO,827949900,1003.3
2017-08-19,CHUZA,934925500,980.6
2017-08-19,ESMERALDA,1058809800,1112.97
2017-08-19,GUAVIO,1959688900,2091.46
2017-08-19,ALTOANCHICAYA,4574800,36.88
2017-08-19,CALIMA1,213426400,217.04
2017-08-19,SALVAJINA,131977400,171.82
2017-08-20,AMANI,227491400,246.13
2017-08-20,MIRAFLORES,232659900,313.1
2017-08-20,PENOL,3897335400,4078.46
2017-08-20,PLAYAS,113922900,96.35
2017-08-20,PORCE II,77413700,130.14
2017-08-20,PORCE III,73932900,117.29
2017-08-20,PUNCHINA,77073600,65.12
2017-08-20,RIOGRANDE2,261171600,560.59
2017-08-20,SAN LORENZO,398566700,422.91
2017-08-20,TRONERAS,43963200,71
2017-08-20,URRA1,116321200,158.45
2017-08-20,AGREGADO BOGOTA,1687570400,3763.5
2017-08-20,BETANIA,92644000,124.66
2017-08-20,EL QUIMBO,646449600,1113.81
2017-08-20,MUNA,43791800,57.6
2017-08-20,PRADO,47330900,57.2
2017-08-20,TOPOCORO,835277600,1003.3
2017-08-20,CHUZA,937500200,980.6
2017-08-20,ESMERALDA,1070409400,1112.97
2017-08-20,GUAVIO,1947088500,2091.46
2017-08-20,ALTOANCHICAYA,7176600,36.88
2017-08-20,CALIMA1,213638700,217.04
2017-08-20,SALVAJINA,131414000,171.82
2017-08-21,AMANI,228851400,246.13
2017-08-21,MIRAFLORES,233251000,313.1
2017-08-21,PENOL,3880120300,4078.46
2017-08-21,PLAYAS,114016500,96.35
2017-08-21,PORCE II,89652200,130.14
2017-08-21,PORCE III,77713400,117.29
2017-08-21,PUNCHINA,77073600,65.12
2017-08-21,RIOGRANDE2,255529800,560.59
2017-08-21,SAN LORENZO,387444900,422.91
2017-08-21,TRONERAS,37001300,71
2017-08-21,URRA1,116756300,158.45
2017-08-21,AGREGADO BOGOTA,1686349200,3763.5
2017-08-21,BETANIA,92381200,124.66
2017-08-21,EL QUIMBO,640679600,1113.81
2017-08-21,MUNA,41194400,57.6
2017-08-21,PRADO,46375800,57.2
2017-08-21,TOPOCORO,834092600,1003.3
2017-08-21,CHUZA,939304700,980.6
2017-08-21,ESMERALDA,1080206800,1112.97
2017-08-21,GUAVIO,1936565800,2091.46
2017-08-21,ALTOANCHICAYA,7460300,36.88
2017-08-21,CALIMA1,213535100,217.04
2017-08-21,SALVAJINA,130339200,171.82
2017-08-22,AMANI,224843000,246.13
2017-08-22,MIRAFLORES,234040100,313.1
2017-08-22,PENOL,3870281300,4078.46
2017-08-22,PLAYAS,112294100,96.35
2017-08-22,PORCE II,91969100,130.14
2017-08-22,PORCE III,68352000,117.29
2017-08-22,PUNCHINA,75299200,65.12
2017-08-22,RIOGRANDE2,255126900,560.59
2017-08-22,SAN LORENZO,375954100,422.91
2017-08-22,TRONERAS,45643800,71
2017-08-22,URRA1,116675900,158.45
2017-08-22,AGREGADO BOGOTA,1684877300,3763.5
2017-08-22,BETANIA,93789600,124.66
2017-08-22,EL QUIMBO,646737400,1113.81
2017-08-22,MUNA,38095700,57.6
2017-08-22,PRADO,46024500,57.2
2017-08-22,TOPOCORO,826772100,1003.3
2017-08-22,CHUZA,940589700,980.6
2017-08-22,ESMERALDA,1067955300,1112.97
2017-08-22,GUAVIO,1931146900,2091.46
2017-08-22,ALTOANCHICAYA,9704500,36.88
2017-08-22,CALIMA1,213851100,217.04
2017-08-22,SALVAJINA,128457500,171.82
2017-08-23,AMANI,222398400,246.13
2017-08-23,MIRAFLORES,234634400,313.1
2017-08-23,PENOL,3850660300,4078.46
2017-08-23,PLAYAS,108864900,96.35
2017-08-23,PORCE II,75546400,130.14
2017-08-23,PORCE III,78580500,117.29
2017-08-23,PUNCHINA,70749400,65.12
2017-08-23,RIOGRANDE2,258947300,560.59
2017-08-23,SAN LORENZO,380513500,422.91
2017-08-23,TRONERAS,45522400,71
2017-08-23,URRA1,117436100,158.45
2017-08-23,AGREGADO BOGOTA,1683232300,3763.5
2017-08-23,BETANIA,94589600,124.66
2017-08-23,EL QUIMBO,649624700,1113.81
2017-08-23,MUNA,38095700,57.6
2017-08-23,PRADO,44826200,57.2
2017-08-23,TOPOCORO,825119600,1003.3
2017-08-23,CHUZA,941624100,980.6
2017-08-23,ESMERALDA,1054630000,1112.97
2017-08-23,GUAVIO,1925736100,2091.46
2017-08-23,ALTOANCHICAYA,4365200,36.88
2017-08-23,CALIMA1,213747500,217.04
2017-08-23,SALVAJINA,126083500,171.82
2017-08-24,AMANI,218175300,246.13
2017-08-24,MIRAFLORES,236024200,313.1
2017-08-24,PENOL,3848209700,4078.46
2017-08-24,PLAYAS,105944300,96.35
2017-08-24,PORCE II,82053500,130.14
2017-08-24,PORCE III,63094500,117.29
2017-08-24,PUNCHINA,66700100,65.12
2017-08-24,RIOGRANDE2,263024500,560.59
2017-08-24,SAN LORENZO,386153500,422.91
2017-08-24,TRONERAS,49097600,71
2017-08-24,URRA1,117646200,158.45
2017-08-24,AGREGADO BOGOTA,1682726500,3763.5
2017-08-24,BETANIA,94946700,124.66
2017-08-24,EL QUIMBO,644142500,1113.81
2017-08-24,MUNA,34040000,57.6
2017-08-24,PRADO,44429000,57.2
2017-08-24,TOPOCORO,817820800,1003.3
2017-08-24,CHUZA,945237800,980.6
2017-08-24,ESMERALDA,1072633500,1112.97
2017-08-24,GUAVIO,1928778700,2091.46
2017-08-24,ALTOANCHICAYA,530200,36.88
2017-08-24,CALIMA1,212576800,217.04
2017-08-24,SALVAJINA,123080500,171.82
2017-08-25,AMANI,218362500,246.13
2017-08-25,MIRAFLORES,237420500,313.1
2017-08-25,PENOL,3828609100,4078.46
2017-08-25,PLAYAS,110727600,96.35
2017-08-25,PORCE II,65021900,130.14
2017-08-25,PORCE III,81470800,117.29
2017-08-25,PUNCHINA,61346500,65.12
2017-08-25,RIOGRANDE2,260950300,560.59
2017-08-25,SAN LORENZO,381304100,422.91
2017-08-25,TRONERAS,45643800,71
2017-08-25,URRA1,118599100,158.45
2017-08-25,AGREGADO BOGOTA,1682557900,3763.5
2017-08-25,BETANIA,94145000,124.66
2017-08-25,EL QUIMBO,637216600,1113.81
2017-08-25,MUNA,25792100,57.6
2017-08-25,PRADO,43536000,57.2
2017-08-25,TOPOCORO,817585300,1003.3
2017-08-25,CHUZA,948085800,980.6
2017-08-25,ESMERALDA,1063277100,1112.97
2017-08-25,GUAVIO,1934871900,2091.46
2017-08-25,ALTOANCHICAYA,2774500,36.88
2017-08-25,CALIMA1,210453000,217.04
2017-08-25,SALVAJINA,120452100,171.82
2017-08-26,AMANI,220344600,246.13
2017-08-26,MIRAFLORES,238615400,313.1
2017-08-26,PENOL,3835952700,4078.46
2017-08-26,PLAYAS,111337400,96.35
2017-08-26,PORCE II,73246000,130.14
2017-08-26,PORCE III,67545000,117.29
2017-08-26,PUNCHINA,61862100,65.12
2017-08-26,RIOGRANDE2,264893200,560.59
2017-08-26,SAN LORENZO,372159000,422.91
2017-08-26,TRONERAS,42662800,71
2017-08-26,URRA1,118746200,158.45
2017-08-26,AGREGADO BOGOTA,1680630300,3763.5
2017-08-26,BETANIA,93435800,124.66
2017-08-26,EL QUIMBO,631446600,1113.81
2017-08-26,MUNA,14354200,57.6
2017-08-26,PRADO,42353900,57.2
2017-08-26,TOPOCORO,809605200,1003.3
2017-08-26,CHUZA,949639700,980.6
2017-08-26,ESMERALDA,1073074500,1112.97
2017-08-26,GUAVIO,1930469900,2091.46
2017-08-26,ALTOANCHICAYA,3255400,36.88
2017-08-26,CALIMA1,209396300,217.04
2017-08-26,SALVAJINA,119369100,171.82
2017-08-27,AMANI,218681800,246.13
2017-08-27,MIRAFLORES,239417300,313.1
2017-08-27,PENOL,3838403300,4078.46
2017-08-27,PLAYAS,108798700,96.35
2017-08-27,PORCE II,84944700,130.14
2017-08-27,PORCE III,53562600,117.29
2017-08-27,PUNCHINA,62847900,65.12
2017-08-27,RIOGRANDE2,271427900,560.59
2017-08-27,SAN LORENZO,379749200,422.91
2017-08-27,TRONERAS,40004600,71
2017-08-27,URRA1,119223300,158.45
2017-08-27,AGREGADO BOGOTA,1679409000,3763.5
2017-08-27,BETANIA,92468800,124.66
2017-08-27,EL QUIMBO,626048000,1113.81
2017-08-27,MUNA,18227600,57.6
2017-08-27,PRADO,41912100,57.2
2017-08-27,TOPOCORO,800943900,1003.3
2017-08-27,CHUZA,950938400,980.6
2017-08-27,ESMERALDA,1081318900,1112.97
2017-08-27,GUAVIO,1923707800,2091.46
2017-08-27,ALTOANCHICAYA,5413300,36.88
2017-08-27,CALIMA1,209499900,217.04
2017-08-27,SALVAJINA,118387200,171.82
2017-08-28,AMANI,219579300,246.13
2017-08-28,MIRAFLORES,240219300,313.1
2017-08-28,PENOL,3831055600,4078.46
2017-08-28,PLAYAS,110211200,96.35
2017-08-28,PORCE II,65985600,130.14
2017-08-28,PORCE III,73478600,117.29
2017-08-28,PUNCHINA,58282900,65.12
2017-08-28,RIOGRANDE2,277492300,560.59
2017-08-28,SAN LORENZO,376191300,422.91
2017-08-28,TRONERAS,35052300,71
2017-08-28,URRA1,119248000,158.45
2017-08-28,AGREGADO BOGOTA,1676975700,3763.5
2017-08-28,BETANIA,94589600,124.66
2017-08-28,EL QUIMBO,620403300,1113.81
2017-08-28,MUNA,14126400,57.6
2017-08-28,PRADO,41032600,57.2
2017-08-28,TOPOCORO,793706700,1003.3
2017-08-28,CHUZA,952232600,980.6
2017-08-28,ESMERALDA,1081548900,1112.97
2017-08-28,GUAVIO,1910562000,2091.46
2017-08-28,ALTOANCHICAYA,1825000,36.88
2017-08-28,CALIMA1,208127200,217.04
2017-08-28,SALVAJINA,116387900,171.82
2017-08-29,AMANI,223229800,246.13
2017-08-29,MIRAFLORES,243037300,313.1
2017-08-29,PENOL,3843304500,4078.46
2017-08-29,PLAYAS,112081700,96.35
2017-08-29,PORCE II,80392100,130.14
2017-08-29,PORCE III,59159400,117.29
2017-08-29,PUNCHINA,61725600,65.12
2017-08-29,RIOGRANDE2,283509400,560.59
2017-08-29,SAN LORENZO,377482700,422.91
2017-08-29,TRONERAS,45039900,71
2017-08-29,URRA1,119290100,158.45
2017-08-29,AGREGADO BOGOTA,1673872400,3763.5
2017-08-29,BETANIA,94589600,124.66
2017-08-29,EL QUIMBO,617014600,1113.81
2017-08-29,MUNA,17316200,57.6
2017-08-29,PRADO,40254400,57.2
2017-08-29,TOPOCORO,786487700,1003.3
2017-08-29,CHUZA,953791100,980.6
2017-08-29,ESMERALDA,1067495100,1112.97
2017-08-29,GUAVIO,1903501200,2091.46
2017-08-29,ALTOANCHICAYA,900200,36.88
2017-08-29,CALIMA1,206013800,217.04
2017-08-29,SALVAJINA,113918200,171.82
2017-08-30,AMANI,219898600,246.13
2017-08-30,MIRAFLORES,247695600,313.1
2017-08-30,PENOL,3831055600,4078.46
2017-08-30,PLAYAS,109550700,96.35
2017-08-30,PORCE II,78404500,130.14
2017-08-30,PORCE III,68598600,117.29
2017-08-30,PUNCHINA,64319000,65.12
2017-08-30,RIOGRANDE2,283991400,560.59
2017-08-30,SAN LORENZO,388736300,422.91
2017-08-30,TRONERAS,59113900,71
2017-08-30,URRA1,119579300,158.45
2017-08-30,AGREGADO BOGOTA,1672655700,3763.5
2017-08-30,BETANIA,96112000,124.66
2017-08-30,EL QUIMBO,626897500,1113.81
2017-08-30,MUNA,27068000,57.6
2017-08-30,PRADO,40012600,57.2
2017-08-30,TOPOCORO,785560000,1003.3
2017-08-30,CHUZA,958735300,980.6
2017-08-30,ESMERALDA,1067284200,1112.97
2017-08-30,GUAVIO,1907198800,2091.46
2017-08-30,ALTOANCHICAYA,2133300,36.88
2017-08-30,CALIMA1,204749900,217.04
2017-08-30,SALVAJINA,111899800,171.82
2017-08-31,AMANI,223169200,246.13
2017-08-31,MIRAFLORES,249730800,313.1
2017-08-31,PENOL,3829100800,4078.46
2017-08-31,PLAYAS,111403700,96.35
2017-08-31,PORCE II,90106300,130.14
2017-08-31,PORCE III,56014500,117.29
2017-08-31,PUNCHINA,64364500,65.12
2017-08-31,RIOGRANDE2,280352700,560.59
2017-08-31,SAN LORENZO,378220600,422.91
2017-08-31,TRONERAS,68935300,71
2017-08-31,URRA1,120430900,158.45
2017-08-31,AGREGADO BOGOTA,1673412200,3763.5
2017-08-31,BETANIA,97105500,124.66
2017-08-31,EL QUIMBO,639235900,1113.81
2017-08-31,MUNA,27569200,57.6
2017-08-31,PRADO,38998000,57.2
2017-08-31,TOPOCORO,777666900,1003.3
2017-08-31,CHUZA,961606200,980.6
2017-08-31,ESMERALDA,1075758700,1112.97
2017-08-31,GUAVIO,1904172700,2091.46
2017-08-31,ALTOANCHICAYA,4402200,36.88
2017-08-31,CALIMA1,202750400,217.04
2017-08-31,SALVAJINA,110231400,171.82
2017-09-01,AMANI,221561400,246.13
2017-09-01,MIRAFLORES,250344200,313.1
2017-09-01,PENOL,3812015700,4078.46
2017-09-01,PLAYAS,113669700,96.35
2017-09-01,PORCE II,73793300,130.14
2017-09-01,PORCE III,73560800,117.29
2017-09-01,PUNCHINA,68186300,65.12
2017-09-01,RIOGRANDE2,276785100,560.59
2017-09-01,SAN LORENZO,366360900,422.91
2017-09-01,TRONERAS,72056800,71
2017-09-01,URRA1,120481600,158.45
2017-09-01,AGREGADO BOGOTA,1673412200,3763.5
2017-09-01,BETANIA,94768100,124.66
2017-09-01,EL QUIMBO,651931800,1113.81
2017-09-01,MUNA,27068000,57.6
2017-09-01,PRADO,38326500,57.2
2017-09-01,TOPOCORO,768639500,1003.3
2017-09-01,CHUZA,963173700,980.6
2017-09-01,ESMERALDA,1066172200,1112.97
2017-09-01,GUAVIO,1901486500,2091.46
2017-09-01,ALTOANCHICAYA,4229500,36.88
2017-09-01,CALIMA1,201072100,217.04
2017-09-01,SALVAJINA,108667000,171.82
2017-09-02,AMANI,220471300,246.13
2017-09-02,MIRAFLORES,251369800,313.1
2017-09-02,PENOL,3808106200,4078.46
2017-09-02,PLAYAS,108746000,96.35
2017-09-02,PORCE II,84053200,130.14
2017-09-02,PORCE III,58211900,117.29
2017-09-02,PUNCHINA,60846000,65.12
2017-09-02,RIOGRANDE2,272423500,560.59
2017-09-02,SAN LORENZO,368864600,422.91
2017-09-02,TRONERAS,73421100,71
2017-09-02,URRA1,120322100,158.45
2017-09-02,AGREGADO BOGOTA,1673412200,3763.5
2017-09-02,BETANIA,90126500,124.66
2017-09-02,EL QUIMBO,659150100,1113.81
2017-09-02,MUNA,38369100,57.6
2017-09-02,PRADO,37705100,57.2
2017-09-02,TOPOCORO,757115200,1003.3
2017-09-02,CHUZA,966837500,980.6
2017-09-02,ESMERALDA,1083140300,1112.97
2017-09-02,GUAVIO,1903838300,2091.46
2017-09-02,ALTOANCHICAYA,5906500,36.88
2017-09-02,CALIMA1,201072100,217.04
2017-09-02,SALVAJINA,106782600,171.82
2017-09-03,AMANI,221561400,246.13
2017-09-03,MIRAFLORES,252187700,313.1
2017-09-03,PENOL,3803956800,4078.46
2017-09-03,PLAYAS,105671500,96.35
2017-09-03,PORCE II,95645200,130.14
2017-09-03,PORCE III,61605200,117.29
2017-09-03,PUNCHINA,47985200,65.12
2017-09-03,RIOGRANDE2,263794900,560.59
2017-09-03,SAN LORENZO,374689000,422.91
2017-09-03,TRONERAS,69379400,71
2017-09-03,URRA1,120187400,158.45
2017-09-03,AGREGADO BOGOTA,1675941200,3763.5
2017-09-03,BETANIA,85079900,124.66
2017-09-03,EL QUIMBO,666229100,1113.81
2017-09-03,MUNA,38915900,57.6
2017-09-03,PRADO,36991700,57.2
2017-09-03,TOPOCORO,749762100,1003.3
2017-09-03,CHUZA,968409600,980.6
2017-09-03,ESMERALDA,1078864700,1112.97
2017-09-03,GUAVIO,1911570700,2091.46
2017-09-03,ALTOANCHICAYA,7152000,36.88
2017-09-03,CALIMA1,201072100,217.04
2017-09-03,SALVAJINA,105144300,171.82
2017-09-04,AMANI,217470500,246.13
2017-09-04,MIRAFLORES,252804400,313.1
2017-09-04,PENOL,3789842600,4078.46
2017-09-04,PLAYAS,110739300,96.35
2017-09-04,PORCE II,78515800,130.14
2017-09-04,PORCE III,79986800,117.29
2017-09-04,PUNCHINA,44239200,65.12
2017-09-04,RIOGRANDE2,260476200,560.59
2017-09-04,SAN LORENZO,369628900,422.91
2017-09-04,TRONERAS,60915900,71
2017-09-04,URRA1,119182500,158.45
2017-09-04,AGREGADO BOGOTA,1675321500,3763.5
2017-09-04,BETANIA,83354200,124.66
2017-09-04,EL QUIMBO,660036700,1113.81
2017-09-04,MUNA,39189300,57.6
2017-09-04,PRADO,36375700,57.2
2017-09-04,TOPOCORO,739915700,1003.3
2017-09-04,CHUZA,969457700,980.6
2017-09-04,ESMERALDA,1070179300,1112.97
2017-09-04,GUAVIO,1912579300,2091.46
2017-09-04,ALTOANCHICAYA,8952300,36.88
2017-09-04,CALIMA1,201175700,217.04
2017-09-04,SALVAJINA,102915300,171.82
2017-09-05,AMANI,214106300,246.13
2017-09-05,MIRAFLORES,252392200,313.1
2017-09-05,PENOL,3802493800,4078.46
2017-09-05,PLAYAS,110978900,96.35
2017-09-05,PORCE II,88975600,130.14
2017-09-05,PORCE III,66693800,117.29
2017-09-05,PUNCHINA,46559600,65.12
2017-09-05,RIOGRANDE2,264600900,560.59
2017-09-05,SAN LORENZO,360114700,422.91
2017-09-05,TRONERAS,53330900,71
2017-09-05,URRA1,118558400,158.45
2017-09-05,AGREGADO BOGOTA,1674355400,3763.5
2017-09-05,BETANIA,84585700,124.66
2017-09-05,EL QUIMBO,652795200,1113.81
2017-09-05,MUNA,42060200,57.6
2017-09-05,PRADO,35761000,57.2
2017-09-05,TOPOCORO,733526600,1003.3
2017-09-05,CHUZA,970510300,980.6
2017-09-05,ESMERALDA,1058368800,1112.97
2017-09-05,GUAVIO,1903838300,2091.46
2017-09-05,ALTOANCHICAYA,10234700,36.88
2017-09-05,CALIMA1,200652500,217.04
2017-09-05,SALVAJINA,100524900,171.82
2017-09-06,AMANI,210819200,246.13
2017-09-06,MIRAFLORES,252187700,313.1
2017-09-06,PENOL,3809573300,4078.46
2017-09-06,PLAYAS,112734400,96.35
2017-09-06,PORCE II,71936500,130.14
2017-09-06,PORCE III,72715800,117.29
2017-09-06,PUNCHINA,45998500,65.12
2017-09-06,RIOGRANDE2,269851500,560.59
2017-09-06,SAN LORENZO,352208200,422.91
2017-09-06,TRONERAS,48471300,71
2017-09-06,URRA1,118223400,158.45
2017-09-06,AGREGADO BOGOTA,1672459800,3763.5
2017-09-06,BETANIA,80279600,124.66
2017-09-06,EL QUIMBO,646161800,1113.81
2017-09-06,MUNA,40875400,57.6
2017-09-06,PRADO,35101700,57.2
2017-09-06,TOPOCORO,726014000,1003.3
2017-09-06,CHUZA,971298700,980.6
2017-09-06,ESMERALDA,1064159000,1112.97
2017-09-06,GUAVIO,1901486500,2091.46
2017-09-06,ALTOANCHICAYA,8200100,36.88
2017-09-06,CALIMA1,198870600,217.04
2017-09-06,SALVAJINA,98473700,171.82
2017-09-07,AMANI,208247900,246.13
2017-09-07,MIRAFLORES,253421000,313.1
2017-09-07,PENOL,3801762300,4078.46
2017-09-07,PLAYAS,110871800,96.35
2017-09-07,PORCE II,84944700,130.14
2017-09-07,PORCE III,59996500,117.29
2017-09-07,PUNCHINA,49653500,65.12
2017-09-07,RIOGRANDE2,275343100,560.59
2017-09-07,SAN LORENZO,362592100,422.91
2017-09-07,TRONERAS,46496800,71
2017-09-07,URRA1,118508900,158.45
2017-09-07,AGREGADO BOGOTA,1671079000,3763.5
2017-09-07,BETANIA,80520900,124.66
2017-09-07,EL QUIMBO,639811500,1113.81
2017-09-07,MUNA,34040000,57.6
2017-09-07,PRADO,34212700,57.2
